start_ms,end_ms,dur_ms,stream,kind
3688.4281,3688.6869,0.2588,14,H2D
3688.6914,3691.1853,2.4939,14,kernel
3691.1861,3691.3697,0.1836,14,kernel
3691.3743,3691.6146,0.2403,14,D2H
3691.6746,3691.9341,0.2595,13,H2D
3691.9438,3694.4368,2.4930,13,kernel
3694.4375,3694.6210,0.1835,13,kernel
3694.6226,3694.8631,0.2404,13,D2H
3695.4717,3695.7316,0.2600,14,H2D
3695.7373,3698.1821,2.4448,14,kernel
3698.1830,3698.3596,0.1766,14,kernel
3698.3663,3698.6064,0.2401,14,D2H
3698.8410,3699.1009,0.2599,13,H2D
3699.1095,3701.5135,2.4040,13,kernel
3699.9196,3700.1911,0.2716,14,H2D
3700.1941,3700.4708,0.2768,15,H2D
3700.4741,3700.7472,0.2731,16,H2D
3701.4158,3703.8621,2.4463,14,kernel
3703.7647,3706.2062,2.4415,15,kernel
3706.1104,3708.5628,2.4524,16,kernel
3708.4580,3708.6795,0.2215,13,kernel
3708.6728,3708.8509,0.1781,14,kernel
3708.6850,3708.9255,0.2405,13,D2H
3708.8443,3709.0220,0.1777,15,kernel
3708.9300,3709.1704,0.2403,14,D2H
3709.0153,3709.1926,0.1773,16,kernel
3709.1746,3709.4151,0.2405,15,D2H
3709.4196,3709.6598,0.2403,16,D2H
3712.7896,3713.0491,0.2595,13,H2D
3713.0591,3715.4607,2.4015,13,kernel
3713.3473,3713.6164,0.2691,14,H2D
3713.6196,3713.8935,0.2739,15,H2D
3713.8967,3714.1712,0.2745,16,H2D
3715.3646,3717.7997,2.4352,14,kernel
3717.7077,3720.1438,2.4361,15,kernel
3720.0491,3722.4949,2.4458,16,kernel
3722.3931,3722.6126,0.2195,13,kernel
3722.6056,3722.7834,0.1778,14,kernel
3722.6155,3722.8559,0.2404,13,D2H
3722.7766,3722.9539,0.1773,15,kernel
3722.8601,3723.1003,0.2402,14,D2H
3722.9472,3723.1236,0.1764,16,kernel
3723.1046,3723.3449,0.2403,15,D2H
3723.3495,3723.5897,0.2402,16,D2H
3726.9826,3727.2472,0.2647,13,H2D
3727.2499,3727.5258,0.2760,14,H2D
3727.2566,3729.6551,2.3985,13,kernel
3727.5286,3727.8015,0.2729,15,H2D
3727.8048,3728.0776,0.2728,16,H2D
3729.5588,3732.0058,2.4470,14,kernel
3731.9009,3734.3421,2.4412,15,kernel
3734.2443,3736.6623,2.4181,16,kernel
3736.5584,3736.7720,0.2135,13,kernel
3736.7653,3736.9374,0.1721,14,kernel
3736.7796,3737.0199,0.2403,13,D2H
3736.9307,3737.1026,0.1719,15,kernel
3737.0249,3737.2651,0.2402,14,D2H
3737.0961,3737.2669,0.1709,16,kernel
3737.2699,3737.5102,0.2402,15,D2H
3737.5152,3737.7553,0.2401,16,D2H
3740.6923,3740.9546,0.2623,13,H2D
3740.9581,3741.2324,0.2742,14,H2D
3740.9593,3743.2755,2.3162,13,kernel
3741.2352,3741.5096,0.2744,15,H2D
3741.5125,3741.7861,0.2736,16,H2D
3743.1791,3745.5302,2.3511,14,kernel
3745.4384,3747.7898,2.3514,15,kernel
3747.6969,3750.0539,2.3571,16,kernel
3749.9539,3750.1689,0.2149,13,kernel
3750.1621,3750.3336,0.1715,14,kernel
3750.1701,3750.4105,0.2404,13,D2H
3750.3271,3750.4986,0.1715,15,kernel
3750.4147,3750.6550,0.2403,14,D2H
3750.4918,3750.6631,0.1712,16,kernel
3750.6591,3750.8992,0.2401,15,D2H
3750.9037,3751.1439,0.2402,16,D2H
3753.9685,3754.2281,0.2595,13,H2D
3754.2383,3756.5339,2.2956,13,kernel
3756.5192,3756.7942,0.2750,14,H2D
3756.5347,3756.7063,0.1716,13,kernel
3756.7100,3757.0330,0.3230,13,D2H
3756.7988,3757.1074,0.3086,15,H2D
3756.8097,3759.1237,2.3140,14,kernel
3757.1104,3757.3761,0.2656,16,H2D
3757.7579,3758.0319,0.2740,13,H2D
3759.0265,3761.3753,2.3488,15,kernel
3761.2865,3763.6356,2.3492,16,kernel
3763.5423,3765.8995,2.3572,13,kernel
3765.8022,3766.0155,0.2133,14,kernel
3766.0091,3766.1807,0.1716,15,kernel
3766.0197,3766.2600,0.2403,14,D2H
3766.1743,3766.3458,0.1715,16,kernel
3766.2642,3766.5053,0.2411,15,D2H
3766.3394,3766.5102,0.1708,13,kernel
3766.5095,3766.7497,0.2402,16,D2H
3766.7543,3766.9945,0.2402,13,D2H
3771.9062,3772.1661,0.2600,14,H2D
3772.1699,3774.4657,2.2958,14,kernel
3774.3394,3774.6048,0.2654,13,H2D
3774.4725,3774.6468,0.1743,14,kernel
3774.6078,3774.9169,0.3092,15,H2D
3774.6400,3776.9284,2.2884,13,kernel
3774.6488,3774.9694,0.3206,14,D2H
3774.9209,3775.1930,0.2721,16,H2D
3776.8347,3779.0812,2.2465,15,kernel
3777.6854,3777.9516,0.2663,14,H2D
3778.9935,3781.2487,2.2552,16,kernel
3781.1514,3781.3570,0.2057,13,kernel
3781.3507,3783.5647,2.2140,14,kernel
3781.3603,3781.6005,0.2402,13,D2H
3782.5343,3782.7933,0.2590,13,H2D
3783.4703,3783.6747,0.2043,15,kernel
3783.6684,3783.8329,0.1644,16,kernel
3783.6823,3783.9224,0.2401,15,D2H
3783.8266,3786.0422,2.2156,13,kernel
3783.9271,3784.1672,0.2401,16,D2H
3785.8225,3786.0902,0.2677,15,H2D
3785.9448,3786.1515,0.2067,14,kernel
3786.1453,3786.3093,0.1640,13,kernel
3786.1593,3786.3994,0.2401,14,D2H
3786.3033,3788.5154,2.2121,15,kernel
3786.4036,3786.6437,0.2401,13,D2H
3787.0464,3787.3068,0.2604,16,H2D
3788.4238,3790.6771,2.2533,16,kernel
3789.0940,3789.3592,0.2652,13,H2D
3789.3620,3789.6289,0.2670,14,H2D
3790.5826,3790.7863,0.2037,15,kernel
3790.7799,3792.9920,2.2121,13,kernel
3790.7910,3791.0311,0.2401,15,D2H
3792.8994,3795.1545,2.2551,14,kernel
3794.0479,3794.3092,0.2613,15,H2D
3795.0565,3795.2618,0.2054,16,kernel
3795.2553,3795.4198,0.1645,13,kernel
3795.2659,3795.5066,0.2407,16,D2H
3795.4134,3797.7056,2.2922,15,kernel
3795.5108,3795.7510,0.2402,13,D2H
3797.2181,3797.4799,0.2618,16,H2D
3797.6075,3797.8339,0.2264,14,kernel
3797.8267,3800.2878,2.4611,16,kernel
3797.8356,3798.0759,0.2403,14,D2H
3800.1856,3800.4136,0.2280,15,kernel
3800.4066,3800.5879,0.1813,16,kernel
3800.4218,3800.6624,0.2406,15,D2H
3800.6670,3800.9073,0.2403,16,D2H
3807.7421,3808.0087,0.2666,13,H2D
3808.0113,3808.2894,0.2781,14,H2D
3808.0187,3810.4799,2.4613,13,kernel
3808.2925,3808.5676,0.2751,15,H2D
3808.5706,3808.8449,0.2742,16,H2D
3810.3835,3812.8865,2.5030,14,kernel
3812.7857,3815.3025,2.5168,15,kernel
3815.1942,3817.6747,2.4805,16,kernel
3817.5726,3817.7891,0.2165,13,kernel
3817.7825,3817.9567,0.1742,14,kernel
3817.7916,3818.0319,0.2403,13,D2H
3817.9499,3818.1243,0.1744,15,kernel
3818.0363,3818.2765,0.2403,14,D2H
3818.1175,3818.2908,0.1733,16,kernel
3818.2807,3818.5211,0.2404,15,D2H
3818.5264,3818.7666,0.2403,16,D2H
3821.2399,3821.5023,0.2624,13,H2D
3821.5085,3823.8408,2.3322,13,kernel
3823.8416,3824.0139,0.1723,13,kernel
3824.0154,3824.2556,0.2402,13,D2H
3824.6543,3824.9138,0.2595,14,H2D
3824.9225,3827.2690,2.3465,14,kernel
3825.6409,3825.9129,0.2720,13,H2D
3825.9159,3826.1897,0.2738,15,H2D
3826.1925,3826.4661,0.2736,16,H2D
3827.1756,3829.5657,2.3900,13,kernel
3829.4675,3831.8556,2.3881,15,kernel
3831.7595,3834.1439,2.3845,16,kernel
3834.0513,3834.2700,0.2186,14,kernel
3834.2630,3834.4376,0.1746,13,kernel
3834.2756,3834.5158,0.2403,14,D2H
3834.4307,3834.6047,0.1741,15,kernel
3834.5201,3834.7605,0.2403,13,D2H
3834.5981,3834.7716,0.1735,16,kernel
3834.7647,3835.0050,0.2402,15,D2H
3835.0094,3835.2496,0.2402,16,D2H
3837.0263,3837.2863,0.2600,14,H2D
3837.2919,3839.6244,2.3325,14,kernel
3839.6251,3839.7974,0.1723,14,kernel
3839.8041,3840.0444,0.2403,14,D2H
3840.1055,3840.3644,0.2589,13,H2D
3840.3702,3842.7158,2.3457,13,kernel
3841.8898,3842.1593,0.2695,14,H2D
3842.1624,3842.4370,0.2747,15,H2D
3842.4402,3842.7130,0.2729,16,H2D
3842.6205,3845.0054,2.3849,14,kernel
3844.9122,3847.3094,2.3972,15,kernel
3847.2055,3847.4231,0.2177,13,kernel
3847.4166,3849.7673,2.3507,16,kernel
3847.4301,3847.6704,0.2403,13,D2H
3848.5286,3848.7890,0.2605,13,H2D
3849.6685,3849.8849,0.2165,14,kernel
3849.8785,3850.0527,0.1743,15,kernel
3849.8861,3850.1263,0.2403,14,D2H
3850.0462,3852.3937,2.3474,13,kernel
3850.1306,3850.3709,0.2402,15,D2H
3851.6037,3851.8647,0.2610,14,H2D
3852.2979,3852.5146,0.2167,16,kernel
3852.5078,3854.8624,2.3546,14,kernel
3852.5161,3852.7564,0.2403,16,D2H
3852.8158,3853.0770,0.2613,15,H2D
3853.5012,3853.7695,0.2684,16,H2D
3854.7594,3854.9770,0.2175,13,kernel
3854.9702,3857.3170,2.3467,15,kernel
3854.9809,3855.2234,0.2426,13,D2H
3855.8426,3856.1085,0.2659,13,H2D
3857.2197,3859.6090,2.3893,16,kernel
3859.5101,3859.7299,0.2199,14,kernel
3859.7233,3862.1665,2.4431,13,kernel
3859.7334,3859.9736,0.2402,14,D2H
3860.5756,3860.8366,0.2610,14,H2D
3862.0644,3862.2901,0.2257,15,kernel
3862.2833,3862.4667,0.1835,16,kernel
3862.2955,3862.5360,0.2404,15,D2H
3862.4590,3864.9217,2.4627,14,kernel
3862.5404,3862.7807,0.2403,16,D2H
3864.8172,3865.0473,0.2301,13,kernel
3865.0400,3865.2218,0.1818,14,kernel
3865.0501,3865.2906,0.2404,13,D2H
3865.2948,3865.5350,0.2402,14,D2H
3867.6712,3867.9389,0.2678,15,H2D
3867.9479,3870.3943,2.4464,15,kernel
3870.3952,3870.5755,0.1803,15,kernel
3870.5838,3870.8240,0.2402,15,D2H
3874.8749,3875.1431,0.2682,13,H2D
3875.1458,3875.4204,0.2746,14,H2D
3875.1466,3877.6056,2.4590,13,kernel
3875.4243,3875.6993,0.2750,15,H2D
3875.7020,3875.9743,0.2723,16,H2D
3877.5083,3879.9026,2.3942,14,kernel
3879.8109,3882.2018,2.3909,15,kernel
3882.1063,3884.5074,2.4011,16,kernel
3884.4011,3884.6182,0.2171,13,kernel
3884.6113,3884.7855,0.1742,14,kernel
3884.6221,3884.8667,0.2446,13,D2H
3884.7787,3884.9528,0.1741,15,kernel
3884.8727,3885.1132,0.2405,14,D2H
3884.9462,3885.1198,0.1736,16,kernel
3885.1173,3885.3577,0.2404,15,D2H
3885.3627,3885.6071,0.2444,16,D2H
3887.7430,3888.0030,0.2600,13,H2D
3888.0107,3890.3620,2.3513,13,kernel
3888.8845,3889.1573,0.2727,14,H2D
3889.1603,3889.4365,0.2762,15,H2D
3889.4394,3889.7121,0.2728,16,H2D
3890.2653,3892.6517,2.3863,14,kernel
3892.5575,3894.9479,2.3904,15,kernel
3894.8504,3897.2446,2.3942,16,kernel
3897.1435,3897.3611,0.2176,13,kernel
3897.3546,3897.5284,0.1739,14,kernel
3897.3632,3897.6035,0.2403,13,D2H
3897.5220,3897.6956,0.1735,15,kernel
3897.6078,3897.8482,0.2403,14,D2H
3897.6894,3897.8602,0.1707,16,kernel
3897.8523,3898.0927,0.2404,15,D2H
3898.0973,3898.3374,0.2402,16,D2H
3903.1500,3903.4102,0.2602,13,H2D
3903.4128,3903.6892,0.2764,14,H2D
3903.4210,3905.7363,2.3152,13,kernel
3903.6920,3903.9679,0.2759,15,H2D
3903.9706,3904.2472,0.2765,16,H2D
3905.6386,3907.9932,2.3546,14,kernel
3907.8989,3910.2472,2.3482,15,kernel
3910.1571,3912.5129,2.3558,16,kernel
3912.4159,3912.6282,0.2123,13,kernel
3912.6217,3912.7936,0.1719,14,kernel
3912.6328,3912.8731,0.2403,13,D2H
3912.7872,3912.9586,0.1714,15,kernel
3912.8774,3913.1177,0.2403,14,D2H
3912.9521,3913.1230,0.1709,16,kernel
3913.1218,3913.3619,0.2401,15,D2H
3913.3664,3913.6065,0.2402,16,D2H
3915.4070,3915.6682,0.2612,13,H2D
3915.6710,3915.9472,0.2762,14,H2D
3915.6797,3917.9939,2.3141,13,kernel
3915.9507,3916.2307,0.2801,15,H2D
3916.2336,3916.5214,0.2878,16,H2D
3917.8959,3920.2478,2.3519,14,kernel
3920.1561,3922.5090,2.3530,15,kernel
3922.4113,3924.7691,2.3578,16,kernel
3924.6688,3924.8848,0.2160,13,kernel
3924.8779,3925.0500,0.1721,14,kernel
3924.8882,3925.1297,0.2416,13,D2H
3925.0433,3925.2150,0.1717,15,kernel
3925.1356,3925.3760,0.2404,14,D2H
3925.2081,3925.3789,0.1708,16,kernel
3925.3809,3925.6212,0.2402,15,D2H
3925.6263,3925.8664,0.2401,16,D2H
3927.7737,3928.0346,0.2609,13,H2D
3928.0365,3928.2950,0.2585,14,H2D
3928.0431,3930.3543,2.3113,13,kernel
3930.2596,3932.6140,2.3544,14,kernel
3932.5179,3932.7315,0.2136,13,kernel
3932.7249,3932.8961,0.1712,14,kernel
3932.7337,3932.9741,0.2404,13,D2H
3932.9782,3933.2184,0.2402,14,D2H
